Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Power Bond	LCGX	PowerBond1	Normal Spell							Send, from your hand or your side of the field to the Graveyard, Fusion Material Monsters that are listed on a Machine-Type Fusion Monster Card, then Special Summon that Fusion Monster from your Extra Deck, and it gains ATK equal to its original ATK. (This Special Summon is treated as a Fusion Summon.) During the End Phase of this turn, the player who activated this card takes damage equal to the original ATK of the monster (at the time it was Summoned).
Proto-Cyber Dragon	LCGX	ProtoCyberDragon1	Machine/Effect	Light	3	1100	600			This card's name becomes "Cyber Dragon" while it is face-up on the field.
R - Righteous Justice	LCGX	RRighteousJustice1	Normal Spell							Destroy Spell/Trap Cards equal to the number of face-up "Elemental HERO" cards you control.
Rainbow Dark Dragon	LCGX	RainbowDarkDragon1	Dragon/Effect	Dark	10	4000	0			Cannot be Normal Summoned or Set. Must be Special Summoned (from your hand) by banishing 7 DARK monsters with different names from your Graveyard, and cannot be Special Summoned by other ways. You can banish all other DARK monsters you control and from your Graveyard; this card gains 500 ATK for each card banished this way.
Rainbow Dragon	LCGX	RainbowDragon1	Dragon/Effect	Light	10	4000	0			Cannot be Normal Summoned or Set. Must be Special Summoned (from your hand) by having 7 "Crystal Beast" cards with different names on your field or in your Graveyard, and cannot be Special Summoned by other ways. This card cannot activate its effects the turn it is Special Summoned. *During either player's turn: You can send all "Crystal Beast" monsters you control to the Graveyard; this card gains 1000 ATK for each card sent. *You can banish all "Crystal Beast" monsters in your Graveyard; shuffle all cards on the field into the Deck.
Rainbow Gravity	LCGX	RainbowGravity1	Normal Trap							If you have 7 "Crystal Beast" cards with different names on the field or in your Graveyard: Special Summon 1 "Rainbow Dragon" or "Rainbow Dark Dragon" from your Deck or Graveyard, ignoring the Summoning conditions.
Rainbow Neos	LCGX	RainbowNeos1	Warrior/Fusion/Effect	Light	10	4500	3000			"Elemental HERO Neos" + "Rainbow Dragon" or " Rainbow Dark Dragon". Must be Fusion Summoned with the above Fusion Material Monsters and cannot be Special Summoned by other ways. Once per turn: You can activate 1 of these effects. *Send 1 monster you control to the Graveyard; shuffle all monsters your opponent controls into the Deck. *Send 1 Spell/Trap Card you control to the Graveyard; shuffle all Spell and Trap Cards your opponent controls into the Deck. *Send 1 card from the top of your Deck to the Graveyard; shuffle all cards in your opponent's Graveyard into the Deck.
Rainbow Path	LCGX	RainbowPath1	Normal Trap							When an opponent's monster declares an attack: Send 1 "Crystal Beast" card from your Spell & Trap Card Zone to the Graveyard to target the attacking monster; negate the attack, then you can add 1 "Rainbow Dragon" or "Rainbow Dark Dragon" from your Deck to your hand.
Rare Value	LCGX	RareValue1	Normal Spell							If there are 2 or more face-up "Crystal Beast" cards in your Spell & Trap Card Zone: Your opponent chooses 1 "Crystal Beast" card in your Spell & Trap Card Zone and sends it to the Graveyard, then you draw 2 cards.
Return of the Six Samurai	LCGX	ReturnoftheSixSamurai1	Normal Trap							Target 1 "Six Samurai" monster in your Graveyard; Special Summon that target, then destroy it during the End Phase.
Rise of the Snake Deity	LCGX	RiseoftheSnakeDeity1	Normal Trap							When a face-up "Vennominon the King of Poisonous Snakes" you control is destroyed, except by battle: Special Summon 1 "Vennominaga the Deity of Poisonous Snakes" from your hand or Deck.
Rose Bud	LCGX	RoseBud1	Normal Spell							Tribute 1 "Elemental HERO Knospe"; Special Summon 1 "Elemental HERO Poison Rose" from your hand or Deck.
Shutendoji	LCGX	Shutendoji1	Zombie/Effect	Earth	4	1500	800			Once per turn, you can activate 1 of these effects. *Banish 2 Zombie-Type monsters from your Graveyard; draw 1 card. *Target 1 of your banished Zombie-Type monsters; return that target to the top of your Deck.
Skyscraper	LCGX	Skyscraper1	Field Spell							When an "Elemental HERO" monster attacks, if its ATK is lower than the ATK of the attack target, the attacking monster gains 1000 ATK during damage calculation only.
Skyscraper 2 - Hero City	LCGX	Skyscraper2HeroCity1	Field Spell							Once per turn, during your Main Phase, if you control this card: You can target 1 "Elemental HERO" monster in your Graveyard that was destroyed by battle; Special Summon that target.
Space Gift	LCGX	SpaceGift1	Normal Spell							Draw 1 card for each different "Neo-Spacian" name on the monsters you control.
Spark Blaster	LCGX	SparkBlaster1	Equip Spell							Equip only to "Elemental HERO Sparkman". During your Main Phase: You can target 1 face-up monster; change the battle position of that target. After you use this effect 3 times, destroy this card.
Success Probability 0	LCGX	SuccessProbability01	Normal Trap							Send 2 random Fusion Monsters from your opponent's Extra Deck to the Graveyard.
Super Polymerization	LCGX	SuperPolymerization1	Quick-Play Spell							Discard 1 card; send, from either side of the field to the Graveyard, the Fusion Material Monsters that are listed on a Fusion Monster Card, then Special Summon that Monster from your Extra Deck. (This Special Summon is treated as a Fusion Summon.) Spells, Traps and card effects cannot be activated in response to this card's activation.
Swiftstrike Armor	LCGX	SwiftstrikeArmor1	Continuous Trap							During your Draw Phase, each time you draw a "Six Samurai" Monster Card(s): You can reveal it; Special Summon it.
System Down	LCGX	SystemDown1	Normal Spell							Pay 1000 Life Points; banish all face-up Machine-Type monsters your opponent controls and in their Graveyard.
Terra Firma Gravity	LCGX	TerraFirmaGravity1	Normal Trap							During your opponent's Battle Phase, if you control "Elemental HERO Terra Firma": This turn, all Level 4 or lower monsters your opponent controls that can attack a face-up "Elemental HERO Terra Firma" you control must attack it, and cannot otherwise attack.
Test Tiger	LCGX	TestTiger1	Beast/Effect	Earth	3	600	300			If you control a face-up "Gladiator Beast" monster, you can Special Summon this card (from your hand). You can Tribute this card to target 1 face-up "Gladiator Beast" monster you control; shuffle that target into the Deck, then Special Summon 1 "Gladiator Beast" from your Deck, and treat it as if it was Special Summoned by the effect of a "Gladiator Beast" monster.
The Flute of Summoning Kuriboh	LCGX	TheFluteofSummoningKuriboh1	Quick-Play Spell							Add 1 "Kuriboh" or 1 "Winged Kuriboh" from your Deck to your hand, OR Special Summon 1 "Kuriboh" or 1 "Winged Kuriboh" from your Deck.
The Six Samurai - Irou	LCGX	TheSixSamuraiIrou1	Warrior/Effect	Dark	4	1700	1200			At the end of the Damage Step, if this card attacked: Destroy the monster this card attacked. You must control another "Six Samurai" monster with a different name to activate and to resolve this effect. If this card would be destroyed, you can destroy another face-up "Six Samurai" monster you control instead.
The Six Samurai - Kamon	LCGX	TheSixSamuraiKamon1	Warrior/Effect	Fire	3	1500	1000			Once per turn: You can target 1 face-up Spell/Trap Card; destroy that target. You must control another "Six Samurai" monster with a different name to activate and to resolve this effect. This monster cannot declare an attack during the turn this effect is used. If this card would be destroyed, you can destroy another face-up "Six Samurai" monster you control instead.
The Six Samurai - Nisashi	LCGX	TheSixSamuraiNisashi1	Warrior/Effect	Wind	4	1400	700			While you control another "Six Samurai" monster with a different name, this card can attack twice during each Battle Phase. If this card would be destroyed, you can destroy another face-up "Six Samurai" monster you control instead.
The Six Samurai - Yaichi	LCGX	TheSixSamuraiYaichi1	Warrior/Effect	Water	3	1300	800			Once per turn: You can target 1 Set Spell/Trap Card; destroy that target. You must control another "Six Samurai" monster with a different name to activate and to resolve this effect. This monster cannot declare an attack during the turn this effect is used. If this card would be destroyed, you can destroy another face-up "Six Samurai" monster you control instead.
The Six Samurai - Yariza	LCGX	TheSixSamuraiYariza1	Warrior/Effect	Earth	3	1000	500			While you control another "Six Samurai" monster with a different name, this card can attack your opponent directly. If this card would be destroyed, you can destroy another face-up "Six Samurai" monster you control instead.
The Six Samurai - Zanji	LCGX	TheSixSamuraiZanji1	Warrior/Effect	Light	4	1800	1300			At the end of the Damage Step, if this card attacked: Destroy the monster this card attacked. You must control another "Six Samurai" monster with a different name to activate and to resolve this effect. If this card would be destroyed, you can destroy another face-up "Six Samurai" monster you control instead.
Thunder King Rai-Oh	LCGX	ThunderKingRaiOh2	Thunder/Effect	Light	4	1900	800		A2/T2	Neither player can add cards from their Deck to their hand except by drawing them. During either player's turn, when your opponent would Special Summon a monster: You can send this face-up card to the Graveyard; negate the Special Summon and destroy it.
Transcendent Wings	LCGX	TranscendentWings1	Quick-Play Spell							Send 1 "Winged Kuriboh" you control and 2 cards from your hand to the Graveyard; Special Summon 1 "Winged Kuriboh LV10" from your hand or Deck.
Vennominaga the Deity of Poisonous Snakes	LCGX	VennominagatheDeityofPoisonousSnakes1	Reptile/Effect	Dark	10	0	0			Cannot be Normal Summoned or Set. Must first be Special Summoned with "Rise of the Snake Deity" and cannot be Special Summoned by other ways except by its own effect. This card gains 500 ATK for each Reptile-Type monster in your Graveyard. This card cannot be targeted by, and is unaffected by, Spell/Trap effects and other Effect Monsters' effects. When this card is destroyed by battle and sent to the Graveyard: You can banish 1 other Reptile-Type monster from your Graveyard; Special Summon this card. When this card inflicts Battle Damage to your opponent: Place 1 Hyper-Venom Counter on it. When 3 Hyper-Venom Counters are on this card, you win the Duel.
Vennominon the King of Poisonous Snakes	LCGX	VennominontheKingofPoisonousSnakes1	Reptile/Effect	Dark	8	0	0			Cannot be Special Summoned by another Effect Monster's effect. This card is unaffected by "Venom Swamp". This card gains 500 ATK for each Reptile-Type monster in your Graveyard. When this card is destroyed by battle and sent to the Graveyard: You can banish 1 other Reptile-Type monster from your Graveyard; Special Summon this card.
Venom Swamp	LCGX	VenomSwamp1	Field Spell							During each player's End Phase: Place 1 Venom Counter on each face-up monster, except "Venom" monsters. Monsters lose 500 ATK for each Venom Counter on them. Destroy a monster if its ATK becomes 0 by this effect.
Winged Kuriboh	LCGX	WingedKuriboh1	Fairy/Effect	Light	1	300	200			If this card on the field is destroyed and sent to the Graveyard: Any further Battle Damage you take this turn becomes 0.
Winged Kuriboh LV10	LCGX	WingedKuribohLV101	Fairy/Effect	Light	10	300	200			Cannot be Normal Summoned or Set. Must be Special Summoned with "Transcendent Wings" and cannot be Special Summoned by other ways. During your opponent's Battle Phase: You can Tribute this face-up card; destroy all Attack Position monsters your opponent controls and inflict damage to your opponent equal to the combined original ATK of those destroyed monster(s).
Winged Kuriboh LV9	LCGX	WingedKuribohLV91	Fairy/Effect	Light	9	?	?			During either player's turn, as Chain Link 3 or higher; You can Special Summon this card from your hand. Spell Cards that have been activated are banished instead of being sent to the Graveyard. The ATK and DEF of this card are each equal to the number of Spell Cards in your opponent's Graveyard x 500. You can only control 1 face-up "Winged Kuriboh LV9".
Wroughtweiler	LCGX	Wroughtweiler1	Machine/Effect	Earth	3	800	1200			When this card is destroyed by battle and sent to the Graveyard: Target 1 "Elemental HERO" card and 1 "Polymerization" in your Graveyard; add both those targets to your hand.
Wulf, Lightsworn Beast	LCGX	WulfLightswornBeast1	Beast-Warrior/Effect	Light	4	2100	300			Cannot be Normal Summoned or Set. When this card is sent from your Deck to the Graveyard: Special Summon it.
Yubel	LCGX	Yubel1	Fiend/Effect	Dark	10	0	0			This card cannot be destroyed by battle. You take no Battle Damage from battles involving this card. Before damage calculation, when this face-up Attack Position card is attacked by your opponent's monster: Inflict damage to your opponent equal to that monster's ATK. During your End Phase: Tribute 1 other monster or destroy this card. When this card is destroyed, except by its own effect: Its owner can Special Summon 1 "Yubel - Terror Incarnate" from their hand, Deck or Graveyard.
Yubel - Terror Incarnate	LCGX	YubelTerrorIncarnate1	Fiend/Effect	Dark	11	0	0			Cannot be Normal Summoned or Set. Must be Special Summoned by "Yubel", and cannot be Special Summoned other ways. This card cannot be destroyed by battle. You take no Battle Damage from battles involving this card. Before damage calculation, when this face-up Attack Position card is attacked by an opponent's monster: Inflict damage to your opponent equal to that monster's ATK. During your End Phase: Destroy all other monsters on the field. When this face-up card leaves the field: You can Special Summon 1 "Yubel - The Ultimate Nightmare" from your hand, Deck or Graveyard.
Yubel - The Ultimate Nightmare	LCGX	YubelTheUltimateNightmare1	Fiend/Effect	Dark	12	0	0			Cannot be Normal Summoned or Set. Must be Special Summoned by "Yubel - Terror Incarnate", and cannot be Special Summoned by other ways. This card cannot be destroyed by battle. You take no Battle Damage from battles involving this card. At the end of the Damage Step, if this face-up Attack Position card battles with an opponent's monster: Inflict damage equal to that monster's ATK to your opponent, also destroy that monster.
A Feather of the Phoenix	LCYW	AFeatherofthePhoenix1	Normal Spell							Discard 1 card, then target 1 card in your Graveyard; return that target to the top of your Deck.
Acid Trap Hole	LCYW	AcidTrapHole2	Normal Trap							Target 1 face-down Defense Position monster on the field; flip it face-up, then destroy it if its DEF is 2000 or less, or return it face-down if its DEF is more than 2000.
Alpha The Magnet Warrior	LCYW	AlphaTheMagnetWarrior1	Rock	Earth	4	1400	1700			Alpha, Beta, and Gamma meld as one to form a powerful monster.
Aqua Madoor	LCYW	AquaMadoor1	Spellcaster	Water	4	1200	2000			A wizard of the waters that conjures a liquid wall to crush any enemies that oppose him.
Arcana Knight Joker	LCYW	ArcanaKnightJoker2	Warrior/Fusion/Effect	Light	9	3800	2500			"Queen's Knight" + "Jack's Knight" + "King's Knight". A Fusion Summon of this card can only be done with the above Fusion Material Monsters. Once per turn, during either player's turn, if this face-up card on the field is targeted by a Spell Card, Trap Card, or monster effect: You can discard the same type of card (Spell, Trap or Monster Card); negate the effect.
Archfiend of Gilfer	LCYW	ArchfiendofGilfer1	Fiend/Effect	Dark	6	2200	2500			When this card is sent to the Graveyard: You can target 1 face-up monster on the field; equip that target with this card. That monster loses 500 ATK while equipped with this card.
Armed Dragon LV3	LCYW	ArmedDragonLV31	Dragon/Effect	Wind	3	1200	900			During your Standby Phase: You can send this face-up card from the field to the Graveyard; Special Summon 1 "Armed Dragon LV5" from your hand or Deck.
Armed Dragon LV5	LCYW	ArmedDragonLV51	Dragon/Effect	Wind	5	2400	1700			You can send 1 monster from your hand to the Graveyard to target 1 face-up monster your opponent controls with ATK less than or equal to the sent monster's ATK; destroy that target. During the End Phase, if this card destroyed a monster by battle this turn: You can send this face-up card to the Graveyard; Special Summon 1 "Armed Dragon LV7" from your hand or Deck.
Armed Dragon LV7	LCYW	ArmedDragonLV71	Dragon/Effect	Wind	7	2800	1000			Cannot be Normal Summoned/Set. Must be Special Summoned by "Armed Dragon LV5", and cannot be Special Summoned by other ways. You can send 1 monster from your hand to the Graveyard; destroy all face-up monsters your opponent controls with ATK less than or equal to the sent monster's ATK.
Armed Samurai - Ben Kei	LCYW	ArmedSamuraiBenKei1	Warrior/Effect	Dark	4	500	800			For each Equip Card equipped to this card, it gains 1 additional attack during each Battle Phase.
Arsenal Summoner	LCYW	ArsenalSummoner1	Spellcaster/Effect	Wind	4	1600	1600			FLIP: Add 1 "Guardian" card from your Deck to your hand, except "Celtic Guardian", "Winged Dragon, Guardian of the Fortress #1", "Winged Dragon, Guardian of the Fortress #2", "Guardian of the Labyrinth", or "The Reliable Guardian".
Banisher of the Light	LCYW	BanisheroftheLight1	Fairy/Effect	Light	3	100	2000			Any card sent to the Graveyard is banished instead.
Beckoning Light	LCYW	BeckoningLight1	Normal Trap							Discard your entire hand, then for each card you discarded to the Graveyard by this effect, add 1 LIGHT monster from your Graveyard to your hand.
Berfomet	LCYW	Berfomet1	Fiend/Effect	Dark	5	1400	1800			When this card is Normal or Flip Summoned: You can add 1 "Gazelle the King of Mythical Beasts" from your Deck to your hand.
Beta The Magnet Warrior	LCYW	BetaTheMagnetWarrior1	Rock	Earth	4	1700	1600			Alpha, Beta, and Gamma meld as one to form a powerful monster.
Big Eye	LCYW	BigEye1	Fiend/Effect	Dark	4	1200	1000			FLIP: Look at up to 5 cards from the top of your Deck, then return them to the top of the Deck in any order.
Black Horn of Heaven	LCYW	BlackHornofHeaven1	Counter Trap							When your opponent would Special Summon a monster: Negate the Special Summon, and if you do, destroy it.
Black Illusion Ritual	LCYW	BlackIllusionRitual1	Ritual Spell							This card is used to Ritual Summon "Relinquished". You must also Tribute monsters from the field or your hand whose total Levels equal 1 or more.
Black Luster Ritual	LCYW	BlackLusterRitual1	Ritual Spell							This card is used to Ritual Summon "Black Luster Soldier". You must also Tribute monsters from your hand or field whose total Levels equal 8 or more.
Black Luster Soldier	LCYW	BlackLusterSoldier1	Warrior/Ritual	Earth	8	3000	2500			You can Ritual Summon this card with "Black Luster Ritual".
Black Luster Soldier - Envoy of the Beginning	LCYW	BlackLusterSoldierEnvoyoftheBeginning2	Warrior/Effect	Light	8	3000	2500		A1/T1	Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by banishing 1 LIGHT and 1 DARK monster from your Graveyard. Once per turn, you can activate 1 of these effects. *Target 1 monster on the field; banish that target face-up. This card cannot attack the turn you activate this effect. *During the Damage Step, if this attacking card destroys an opponent's monster by battle: It can make a second attack in a row.
Black Magic Ritual	LCYW	BlackMagicRitual1	Ritual Spell							This card is used to Ritual Summon "Magician of Black Chaos". You must also Tribute monsters from the field or your hand whose total Levels equal 8 or more.
Blue-Eyes Toon Dragon	LCYW	BlueEyesToonDragon1	Dragon/Toon/Effect	Light	8	3000	2500			Cannot be Normal Summoned/Set. Cannot be Special Summoned unless you control a face-up "Toon World". Must first be Special Summoned (from your hand) by Tributing the same number of monsters required for a Tribute Summon (normally 2). This card cannot attack the turn it is Special Summoned. You must pay 500 Life Points to declare an attack with this monster. If "Toon World" on the field is destroyed, destroy this card. This card can attack your opponent directly, unless they control a Toon Monster. If they do control one, this card must target a Toon Monster for its attacks.
Bottomless Trap Hole	LCYW	BottomlessTrapHole1	Normal Trap						A2/T2	When your opponent Summons a monster(s) with 1500 or more ATK: Destroy that monster(s) with 1500 or more ATK, and if you do, banish it instead of sending it to the Graveyard.
Bowganian	LCYW	Bowganian1	Machine/Effect	Dark	3	1300	1000			During each of your Standby Phases: Inflict 600 damage to your opponent.
Brain Control	LCYW	BrainControl1	Normal Spell						A0/T1	Pay 800 Life Points to target 1 face-up monster your opponent controls; take control of that target until the End Phase.
Butterfly Dagger - Elma	LCYW	ButterflyDaggerElma1	Equip Spell						A0/T1	The equipped monster gains 300 ATK. When this card is destroyed and sent to the Graveyard while equipped: You can return this card to the hand.
Card Destruction	LCYW	CardDestruction1	Normal Spell						A1/T1	Each player discards their entire hand, then draws the same number of cards they discarded.
Catapult Turtle	LCYW	CatapultTurtle1	Aqua/Effect	Water	5	1000	2000			You can Tribute 1 monster; inflict damage to your opponent equal to half the Tributed monster's ATK on the field.
Celtic Guardian	LCYW	CelticGuardian1	Warrior	Earth	4	1400	1200			An elf who learned to wield a sword, he baffles enemies with lightning-swift attacks.
Centrifugal Field	LCYW	CentrifugalField1	Field Spell							When a Fusion Monster(s) is destroyed by a card effect and sent to the Graveyard: Its owner targets 1 Fusion Material Monster in their Graveyard that is listed on that Fusion Monster; that player Special Summons that target.
Chain Destruction	LCYW	ChainDestruction1	Normal Trap							When a monster(s) with 2000 or less ATK is Summoned: Target 1 of them; destroy all cards with that name in its controller's hand and Deck.
Chain Disappearance	LCYW	ChainDisappearance1	Normal Trap							When a monster(s) with 1000 or less ATK is Summoned: Banish that monster(s), then your opponent banishes all cards with the same name as that card(s) from their hand and Deck.
Chaos Sorcerer	LCYW	ChaosSorcerer1	Spellcaster/Effect	Dark	6	2300	2000		A1/T1	Cannot be Normal Summoned or Set. Must first be Special Summoned (from your hand) by banishing 1 LIGHT and 1 DARK monster from your Graveyard. Once per turn: You can target 1 face-up monster on the field: banish that target. This card cannot attack during the turn you activate this effect.
Charm of Shabti	LCYW	CharmofShabti1	Rock/Effect	Earth	1	100	100			Durin either player's turn: You can discard this card; until the End Phase, "Gravekeeper's" monsters you control cannot be destroyed by battle.
Chimera the Flying Mythical Beast	LCYW	ChimeratheFlyingMythicalBeast1	Beast/Fusion/Effect		6	2100	1800			"Gazelle the King of Mythical Beasts" + "Berfomet". (This monster is always treated as a "Phantom Beast" monster.) When this card is destroyed: You can target 1 "Berfomet" or 1 "Gazelle the King of Mythical Beasts" in your Graveyard; Special Summon that target.
Collected Power	LCYW	CollectedPower1	Normal Trap							Target 1 face-up monster on the field; equip it with all Equip Cards on the field. If any of those Equip Cards is now equipped to an incorrect target, destroy that Equip Card.
Command Knight	LCYW	CommandKnight1	Warrior/Effect	Fire	4	1200	1900			All Warrior-Type monsters you control gain 400 ATK. If you control another monster, your opponent cannot target this face-up card for an attack.
Commander Covington	LCYW	CommanderCovington1	Machine/Effect	Earth	4	1000	600			You can send 1 face-up "Machina Soldier", "Machina Sniper", and "Machina Defender" you control to the Graveyard; Special Summon 1 "Machina Force" from your hand or Deck.
Contract with the Abyss	LCYW	ContractwiththeAbyss1	Ritual Spell							This card can be used to Ritual Summon any DARK Ritual Monster. You must also Tribute monsters from your ahnd or field whose total Levels exactly equal the Level of the Ritual Monster you Ritual Summon.
Contract with the Dark Master	LCYW	ContractwiththeDarkMaster1	Ritual Spell							This card is used to Ritual Summon "Dark Master - Zorc". You must also Tribute monsters whose total Levels equal 8 or more from the field or your hand.
Cosmo Queen	LCYW	CosmoQueen1	Spellcaster	Dark	8	2900	2450			Queen of the galaxies and mistress of the stars.
Curse of Dragon	LCYW	CurseofDragon1	Dragon	Dark	5	2000	1500			A wicked dragon that taps into dark forces to execute a powerful attack.
D.D. Scout Plane	LCYW	DDScoutPlane1	Machine/Effect	Dark	2	800	1200			Once per turn, during the End Phase, if this card is currently banished, and was banished this turn: Special Summon it in face-up Attack Position.
D.D. Warrior	LCYW	DDWarrior1	Warrior/Effect	Earth	4	1200	1000			After damage calculation, when this card battles a monster: Banish that monster, also banish this card.
Dark Flare Knight	LCYW	DarkFlareKnight1	Warrior/Fusion/Effect	Dark	6	2200	800			"Dark Magician" + "Flame Swordsman". You take no Battle Damage from battles involving this card. When this card is destroyed by battle and sent to the Graveyard: Special Summon 1 "Mirage Knight" from your hand or Deck.
Dark General Freed	LCYW	DarkGeneralFreed1	Warrior/Effect	Dark	5	2300	1700			Cannot be Special Summoned. Negate any Spell effects that target a face-up DARK monster(s) you control and if you do, destroy that Spell Card. During your Draw Phase, instead of conducting your normal draw: You can add 1 Level 4 DARK monster from your Deck to your hand. This card must be face-up on the field to activate and to resolve this effect.
Dark Grepher	LCYW	DarkGrepher1	Warrior/Effect	Dark	4	1700	1600			You can Special Summon this card (from your hand) by discarding 1 Level 5 or higher DARK monster. Once per turn: You can discard 1 DARK monster; send 1 DARK monster from your Deck to the Graveyard.
Dark Hole	LCYW	DarkHole1	Normal Spell						A1/T1	Destroy all monsters on the field.
Dark Horus	LCYW	DarkHorus1	Dragon/Effect	Dark	8	3000	1800			Once per turn, after resolving a Spell Card that was activated during your opponent's Main Phase: You can target 1 Level 4 DARK monster in your Graveyard; Special Summon that target. This card must be face-up on the field to activate and to resolve this effect.
Dark King of the Abyss	LCYW	DarkKingoftheAbyss1	Fiend	Dark	3	1200	800			It's said that this King of the Netherworld once had the power to rule over the dark.
Dark Magic Attack	LCYW	DarkMagicAttack1	Normal Spell							If you control a face-up "Dark Magician": Destroy all Spell and Trap Cards your opponent controls.
Dark Magic Curtain	LCYW	DarkMagicCurtain1	Normal Spell							Pay half your Life Points; Special Summon 1 "Dark Magician" from your Deck. You cannot Summon other monsters the turn you activate this card (but you can Set).
Dark Magician	LCYW	DarkMagician1	Spellcaster	Dark	7	2500	2100			The ultimate wizard in terms of attack and defense.
Dark Magician Girl	LCYW	DarkMagicianGirl1	Spellcaster/Effect	Dark	6	2000	1700			This card gains 300 ATK for every "Dark Magician" or "Magician of Black Chaos" in any Graveyard.
Dark Magician Knight	LCYW	DarkMagicianKnight1	Warrior/Effect	Dark	7	2500	2100			Cannot be Normal Summoned/Set. Must be Special Summoned with "Knight's Title" and cannot be Special Summoned by other ways. When this card is Special Summoned: Target 1 card on the field; destroy that target.
Dark Master - Zorc	LCYW	DarkMasterZorc1	Fiend/Ritual/Effect	Dark	8	2700	1500			You can only Ritual Summon this card with "Contract with the Dark Master". Once per turn: You can roll 1 six-sided die, then destroy all monsters your opponent controls if you roll 1 or 2, destroy 1 monster your opponent controls if you roll 3, 4 or 5, or destroy all monsters you control if you roll 6.
Dark Mirror Force	LCYW	DarkMirrorForce1	Normal Trap							When an opponent's monster declares an attack: Banish all Defense Position monsters your opponent controls.
Dark Nephthys	LCYW	DarkNephthys1	WingedBeast/Effect	Dark	8	2400	1600			If you have 3 or more DARK monsters in your Graveyard and this card in your hand: You can banish 2 of them from your Graveyard; send this card from your hand to the Graveyard. During your next Standby Phase after this card was sent to the Graveyard by this effect: Special Summon this card from the Graveyard. When this card is Special Summoned: Target 1 Spell/Trap Card on the field; destroy that target.
Dark Paladin	LCYW	DarkPaladin1	Spellcaster/Fusion/Effect	Dark	8	2900	2400			"Dark Magician" + "Buster Blader". Must be Fusion Summoned and cannot be Special Summoned by other ways. During either player's turn, when a Spell Card is activated: You can discard 1 card; negate the activation, and if you do, destroy it. This card must be face-up on the field to activate and to resolve this effect. This card gains 500 ATK for each Dragon-Type monster on the field or in either player's Graveyard.
Dark Sage	LCYW	DarkSage1	Spellcaster/Effect	Dark	9	2800	3200			Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand or Deck) by Tributing 1 "Dark Magician" immediately after applying the effect of "Time Wizard" in which you called the coin toss right. When Special Summoned this way: Add 1 Spell Card from your Deck to your hand.
Dark Snake Syndrome	LCYW	DarkSnakeSyndrome1	Continuous Spell							During each of your Standby Phases: Inflict damage to both players. This damage begins at 200 and is doubled during each of your following Standby Phases.
Dark-Eyes Illusionist	LCYW	DarkEyesIllusionist1	Spellcaster/Effect	Dark	2	0	1400			FLIP:Select1monsterWhilethiscardremainface-uponthefieldthatmonstercannotattack
Darknight Parshath	LCYW	DarknightParshath1	Fairy/Effect	Dark	5	1900	1400			If this card destroys an opponent's monster by battle: You can banish 1 DARK monster from your Graveyard; draw 1 card. This card gains 100 ATK for each DARK monster in your Graveyard.
Dedication through Light and Darkness	LCYW	DedicationthroughLightandDarkness1	Quick-Play Spell							Tribute 1 "Dark Magician"; Special Summon 1 "Dark Magician of Chaos" from your hand, Deck, or Graveyard.
De-Fusion	LCYW	DeFusion1	Quick-Play Spell							Target 1 face-up Fusion Monster on the field; shuffle that target into the Extra Deck, then, if all the Fusion Material Monsters that were used for its Fusion Summon are in your Graveyard, you can Special Summon all of them.
Detonate	LCYW	Detonate1	Quick-Play Spell							Destroy all face-up "Kuriboh" and "Kuriboh Tokens" you control, then destroy cards your opponent controls, up to the number of "Kuriboh" and "Kuriboh Tokens" destroyed by this effect.
Diffusion Wave-Motion	LCYW	DiffusionWaveMotion1	Normal Spell							Pay 1000 Life Points to target 1 face-up Level 7 or higher Spellcaster-Type monster you control; this turn, only that monster can attack, and it must attack all monsters your opponent controls, once each. The effects of Effect Monsters destroyed by these attacks do not activate and are negated.
DNA Surgery	LCYW	DNASurgery1	Continuous Trap							Activate by declaring 1 monster Type. All face-up monsters become that Type.
DNA Transplant	LCYW	DNATransplant1	Continuous Trap							Activate by declaring 1 monster Attribute. All face-up monsters become that Attribute.
Double Spell	LCYW	DoubleSpell1	Normal Spell							Discard 1 Spell Card, then target 1 Spell Card in your opponent's Graveyard; as this card's effect resolution, follow the target's card text as if you had used it yourself.
Dragged Down into the Grave	LCYW	DraggedDownintotheGrave1	Normal Spell							Both players reveal their hands, discard 1 card from their opponent's hand to the Graveyard, then draw 1 card.
Dragon Capture Jar	LCYW	DragonCaptureJar1	Continuous Trap							Change all face-up Dragon-Type monsters on the field to Defense Position, also they cannot change their battle positions.
Dragon Master Knight	LCYW	DragonMasterKnight2	Dragon/Fusion/Effect	Light	12	5000	5000			"Black Luster Soldier" + "Blue-Eyes Ultimate Dragon". Must be Fusion Summoned and cannot be Special Summoned by other ways. This card gains 500 ATK for each face-up Dragon-Type monster you control, except this card.
Earth Chant	LCYW	EarthChant1	Ritual Spell							This card can be used to Ritual Summon any EARTH Ritual Monster. You must also Tribute monsters from your hand or field whose total Levels exactly equal the Level of the Ritual Monster you Ritual Summon.
Ectoplasmer	LCYW	Ectoplasmer1	Continuous Spell							Once per turn, during each player's End Phase: The turn player must Tribute 1 face-up monster, and if they do, inflict damage to their opponent equal to half the original ATK of the Tributed monster.
